timestamp,index,temperature_gpu,utilization_gpu,utilization_memory,memory_used,power_draw,clocks_sm
2026/09/14 16:01:24.753, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 16:01:25.786, 0, 48, 100, 4, 427, 104.35, 1898
2026/09/14 16:01:25.789, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:01:26.854, 0, 48, 100, 4, 427, 100.12, 1898
2026/09/14 16:01:26.857, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 16:01:27.890, 0, 48, 100, 5, 427, 112.93, 1898
2026/09/14 16:01:27.893, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 16:01:28.925, 0, 48, 100, 4, 427, 98.31, 1898
2026/09/14 16:01:28.930, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:01:29.965, 0, 48, 100, 4, 427, 83.27, 1898
2026/09/14 16:01:29.968, 1, 17, 0, 0, 5, 14.65, 139
2026/09/14 16:01:31.003, 0, 48, 100, 4, 427, 101.96, 1898
2026/09/14 16:01:31.006, 1, 17, 0, 0, 5, 8.98, 139
2026/09/14 16:01:32.041, 0, 48, 100, 5, 427, 137.45, 1898
2026/09/14 16:01:32.043, 1, 17, 0, 0, 5, 8.78, 139
2026/09/14 16:01:33.078, 0, 48, 100, 4, 427, 104.95, 1898
2026/09/14 16:01:33.080, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:01:34.115, 0, 48, 100, 5, 427, 128.80, 1898
2026/09/14 16:01:34.117, 1, 17, 0, 0, 5, 8.98, 139
2026/09/14 16:01:35.150, 0, 48, 100, 5, 427, 98.87, 1898
2026/09/14 16:01:35.153, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:01:36.185, 0, 48, 100, 4, 427, 131.97, 1898
2026/09/14 16:01:36.187, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:01:37.223, 0, 48, 100, 4, 427, 111.77, 1898
2026/09/14 16:01:37.225, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:01:38.259, 0, 48, 100, 4, 427, 88.26, 1898
2026/09/14 16:01:38.261, 1, 17, 0, 0, 5, 8.54, 139
2026/09/14 16:01:39.295, 0, 48, 100, 4, 427, 108.15, 1898
2026/09/14 16:01:39.297, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:01:40.330, 0, 48, 100, 5, 427, 99.83, 1898
2026/09/14 16:01:40.340, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 16:01:41.387, 0, 48, 100, 5, 427, 96.87, 1898
2026/09/14 16:01:41.389, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 16:01:42.424, 0, 48, 100, 5, 427, 117.06, 1898
2026/09/14 16:01:42.426, 1, 18, 0, 0, 5, 8.69, 139
2026/09/14 16:01:43.461, 0, 48, 100, 4, 427, 100.56, 1898
2026/09/14 16:01:43.463, 1, 17, 0, 0, 5, 8.45, 139
2026/09/14 16:01:44.497, 0, 48, 100, 5, 427, 113.90, 1898
2026/09/14 16:01:44.499, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 16:01:45.560, 0, 48, 100, 4, 427, 117.90, 1898
2026/09/14 16:01:45.563, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:01:46.595, 0, 48, 100, 4, 427, 100.22, 1898
2026/09/14 16:01:46.598, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:01:47.639, 0, 48, 100, 5, 427, 108.49, 1898
2026/09/14 16:01:47.641, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 16:01:48.676, 0, 47, 100, 4, 427, 110.99, 1898
2026/09/14 16:01:48.681, 1, 17, 0, 0, 5, 8.45, 139
2026/09/14 16:01:49.713, 0, 48, 100, 4, 427, 82.93, 1898
2026/09/14 16:01:49.717, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 16:01:50.751, 0, 48, 100, 4, 427, 117.32, 1898
2026/09/14 16:01:50.753, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:01:51.786, 0, 47, 100, 4, 427, 139.71, 1898
2026/09/14 16:01:51.789, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:01:52.822, 0, 48, 100, 5, 427, 103.61, 1898
2026/09/14 16:01:52.826, 1, 17, 0, 0, 5, 8.79, 139
