timestamp,index,temperature_gpu,utilization_gpu,utilization_memory,memory_used,power_draw,clocks_sm
2026/09/14 15:54:38.277, 0, 47, 100, 4, 429, 103.27, 1898
2026/09/14 15:54:38.280, 1, 18, 0, 0, 5, 9.03, 139
2026/09/14 15:54:39.313, 0, 47, 100, 5, 429, 114.11, 1898
2026/09/14 15:54:39.316, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:54:40.361, 0, 48, 100, 5, 429, 102.30, 1898
2026/09/14 15:54:40.362, 1, 18, 0, 0, 5, 9.13, 139
2026/09/14 15:54:41.392, 0, 47, 100, 5, 429, 129.24, 1898
2026/09/14 15:54:41.395, 1, 18, 0, 0, 5, 8.78, 139
2026/09/14 15:54:42.427, 0, 47, 100, 5, 429, 100.95, 1898
2026/09/14 15:54:42.430, 1, 18, 0, 0, 5, 8.79, 139
2026/09/14 15:54:43.463, 0, 47, 100, 5, 429, 126.97, 1898
2026/09/14 15:54:43.465, 1, 18, 0, 0, 5, 8.55, 139
2026/09/14 15:54:44.496, 0, 47, 100, 5, 429, 109.84, 1898
2026/09/14 15:54:44.501, 1, 18, 0, 0, 5, 9.03, 139
2026/09/14 15:54:45.532, 0, 48, 100, 4, 429, 88.64, 1898
2026/09/14 15:54:45.536, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:54:46.570, 0, 47, 100, 5, 429, 106.94, 1898
2026/09/14 15:54:46.572, 1, 18, 0, 0, 5, 8.64, 139
2026/09/14 15:54:47.604, 0, 47, 100, 5, 429, 99.01, 1898
2026/09/14 15:54:47.608, 1, 18, 0, 0, 5, 8.69, 139
2026/09/14 15:54:48.641, 0, 47, 100, 4, 429, 106.21, 1898
2026/09/14 15:54:48.643, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:54:49.675, 0, 47, 100, 5, 429, 104.67, 1898
2026/09/14 15:54:49.678, 1, 18, 0, 0, 5, 8.45, 139
2026/09/14 15:54:50.710, 0, 47, 100, 4, 429, 84.87, 1898
2026/09/14 15:54:50.715, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:54:51.746, 0, 47, 100, 5, 429, 113.26, 1898
2026/09/14 15:54:51.749, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:54:52.782, 0, 47, 100, 4, 429, 139.88, 1898
2026/09/14 15:54:52.784, 1, 18, 0, 0, 5, 8.69, 139
2026/09/14 15:54:53.816, 0, 47, 100, 4, 429, 101.96, 1898
2026/09/14 15:54:53.821, 1, 18, 0, 0, 5, 8.55, 139
2026/09/14 15:54:54.853, 0, 47, 100, 4, 429, 127.79, 1898
2026/09/14 15:54:54.856, 1, 18, 0, 0, 5, 8.79, 139
2026/09/14 15:54:55.891, 0, 47, 100, 5, 429, 101.08, 1898
2026/09/14 15:54:55.893, 1, 18, 0, 0, 5, 8.79, 139
2026/09/14 15:54:56.926, 0, 47, 100, 4, 429, 121.04, 1898
2026/09/14 15:54:56.929, 1, 18, 0, 0, 5, 8.55, 139
2026/09/14 15:54:57.961, 0, 47, 100, 4, 429, 108.39, 1898
2026/09/14 15:54:57.963, 1, 18, 0, 0, 5, 9.03, 139
2026/09/14 15:54:58.996, 0, 47, 100, 5, 429, 87.34, 1898
2026/09/14 15:54:58.998, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:55:00.031, 0, 47, 100, 4, 429, 106.51, 1898
2026/09/14 15:55:00.034, 1, 18, 0, 0, 5, 8.55, 139
2026/09/14 15:55:01.066, 0, 47, 100, 4, 429, 98.92, 1898
2026/09/14 15:55:01.069, 1, 17, 0, 0, 5, 8.93, 139
2026/09/14 15:55:02.102, 0, 47, 100, 4, 429, 105.44, 1898
2026/09/14 15:55:02.105, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:55:03.137, 0, 47, 100, 5, 429, 117.90, 1898
2026/09/14 15:55:03.141, 1, 17, 0, 0, 5, 9.23, 139
2026/09/14 15:55:04.173, 0, 47, 100, 5, 429, 86.55, 1898
2026/09/14 15:55:04.176, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:55:05.212, 0, 47, 100, 5, 429, 133.64, 1898
2026/09/14 15:55:05.214, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:55:06.246, 0, 47, 100, 5, 429, 139.17, 1898
2026/09/14 15:55:06.249, 1, 18, 0, 0, 5, 8.69, 139
2026/09/14 15:55:07.282, 0, 48, 100, 4, 429, 97.06, 1898
2026/09/14 15:55:07.284, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:55:08.316, 0, 47, 100, 4, 429, 123.01, 1898
2026/09/14 15:55:08.319, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:55:09.362, 0, 47, 100, 4, 429, 98.05, 1898
2026/09/14 15:55:09.365, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:55:10.395, 0, 47, 100, 4, 429, 108.39, 1898
2026/09/14 15:55:10.398, 1, 17, 0, 0, 5, 9.23, 139
2026/09/14 15:55:11.434, 0, 48, 100, 5, 429, 114.09, 1898
2026/09/14 15:55:11.437, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:12.472, 0, 47, 100, 5, 429, 99.50, 1898
2026/09/14 15:55:12.479, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:55:13.512, 0, 47, 100, 5, 429, 142.13, 1898
2026/09/14 15:55:13.515, 1, 17, 0, 0, 5, 9.23, 139
2026/09/14 15:55:14.547, 0, 47, 100, 5, 429, 125.23, 1898
2026/09/14 15:55:14.550, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:55:15.583, 0, 47, 100, 5, 429, 91.36, 1898
2026/09/14 15:55:15.586, 1, 18, 0, 0, 5, 8.55, 139
2026/09/14 15:55:16.619, 0, 47, 100, 4, 429, 112.69, 1898
2026/09/14 15:55:16.621, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:17.653, 0, 47, 100, 4, 429, 101.29, 1898
2026/09/14 15:55:17.656, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:55:18.688, 0, 47, 100, 5, 429, 108.97, 1898
2026/09/14 15:55:18.694, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:55:19.727, 0, 47, 100, 5, 429, 94.84, 1898
2026/09/14 15:55:19.730, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:55:20.762, 0, 47, 100, 5, 429, 83.03, 1898
2026/09/14 15:55:20.764, 1, 17, 0, 0, 5, 8.98, 139
2026/09/14 15:55:21.796, 0, 47, 100, 5, 429, 104.20, 1898
2026/09/14 15:55:21.801, 1, 18, 0, 0, 5, 8.89, 139
2026/09/14 15:55:22.838, 0, 47, 100, 5, 429, 136.20, 1898
2026/09/14 15:55:22.844, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:23.878, 0, 47, 100, 3, 429, 93.89, 1898
2026/09/14 15:55:23.881, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:24.913, 0, 47, 100, 4, 429, 116.38, 1898
2026/09/14 15:55:24.915, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:55:25.948, 0, 47, 100, 5, 429, 99.16, 1898
2026/09/14 15:55:25.950, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:26.982, 0, 47, 100, 4, 429, 117.08, 1898
2026/09/14 15:55:26.985, 1, 18, 0, 0, 5, 8.89, 139
2026/09/14 15:55:28.022, 0, 47, 100, 5, 429, 96.93, 1898
2026/09/14 15:55:28.025, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:55:29.059, 0, 47, 100, 4, 429, 83.30, 1898
2026/09/14 15:55:29.061, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:55:30.094, 0, 47, 100, 4, 429, 101.58, 1898
2026/09/14 15:55:30.096, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:31.128, 0, 47, 100, 3, 429, 127.16, 1898
2026/09/14 15:55:31.131, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:55:32.163, 0, 48, 100, 5, 429, 101.72, 1898
2026/09/14 15:55:32.166, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:55:33.198, 0, 48, 100, 4, 429, 143.71, 1898
2026/09/14 15:55:33.201, 1, 17, 0, 0, 5, 8.93, 139
2026/09/14 15:55:34.234, 0, 48, 100, 4, 429, 99.16, 1898
2026/09/14 15:55:34.237, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:55:35.270, 0, 48, 100, 5, 429, 138.17, 1898
2026/09/14 15:55:35.272, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:36.305, 0, 47, 100, 4, 429, 123.77, 1898
2026/09/14 15:55:36.308, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:37.340, 0, 48, 100, 5, 429, 91.40, 1898
2026/09/14 15:55:37.343, 1, 18, 0, 0, 5, 8.89, 139
2026/09/14 15:55:38.377, 0, 47, 100, 5, 429, 110.18, 1898
2026/09/14 15:55:38.380, 1, 17, 0, 0, 5, 9.23, 139
2026/09/14 15:55:39.415, 0, 48, 100, 5, 429, 99.00, 1898
2026/09/14 15:55:39.418, 1, 17, 0, 0, 5, 12.28, 139
2026/09/14 15:55:40.451, 0, 48, 100, 5, 429, 104.24, 1898
2026/09/14 15:55:40.457, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:41.490, 0, 48, 100, 5, 429, 126.87, 1898
2026/09/14 15:55:41.493, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:42.525, 0, 48, 100, 5, 429, 96.74, 1898
2026/09/14 15:55:42.530, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:55:43.563, 0, 48, 100, 5, 429, 140.95, 1898
2026/09/14 15:55:43.566, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:44.598, 0, 47, 100, 4, 429, 133.69, 1898
2026/09/14 15:55:44.601, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:55:45.633, 0, 48, 100, 5, 429, 94.95, 1898
2026/09/14 15:55:45.636, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:46.672, 0, 47, 100, 4, 429, 108.97, 1898
2026/09/14 15:55:46.678, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:55:47.711, 0, 48, 100, 4, 429, 98.38, 1898
2026/09/14 15:55:47.713, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:55:48.747, 0, 48, 100, 5, 429, 107.18, 1898
2026/09/14 15:55:48.749, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:49.781, 0, 47, 100, 4, 429, 104.11, 1898
2026/09/14 15:55:49.785, 1, 17, 0, 0, 5, 8.98, 139
2026/09/14 15:55:50.817, 0, 48, 100, 4, 429, 82.69, 1898
2026/09/14 15:55:50.819, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:55:51.851, 0, 48, 100, 5, 429, 104.07, 1898
2026/09/14 15:55:51.854, 1, 17, 0, 0, 5, 8.60, 139
2026/09/14 15:55:52.887, 0, 48, 100, 5, 429, 140.44, 1898
2026/09/14 15:55:52.891, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:53.922, 0, 48, 100, 4, 429, 105.49, 1898
2026/09/14 15:55:53.925, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:54.957, 0, 48, 100, 4, 429, 136.36, 1898
2026/09/14 15:55:54.960, 1, 17, 0, 0, 5, 9.23, 139
2026/09/14 15:55:55.993, 0, 48, 100, 5, 429, 100.37, 1898
2026/09/14 15:55:55.997, 1, 18, 0, 0, 5, 9.13, 139
2026/09/14 15:55:57.029, 0, 48, 100, 4, 429, 127.70, 1898
2026/09/14 15:55:57.032, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:55:58.066, 0, 48, 100, 4, 429, 108.58, 1898
2026/09/14 15:55:58.069, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:55:59.101, 0, 48, 100, 5, 429, 87.33, 1898
2026/09/14 15:55:59.104, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:00.138, 0, 48, 100, 5, 429, 106.74, 1898
2026/09/14 15:56:00.140, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:56:01.172, 0, 48, 100, 5, 429, 99.83, 1898
2026/09/14 15:56:01.175, 1, 17, 0, 0, 5, 9.23, 139
2026/09/14 15:56:02.209, 0, 48, 100, 5, 429, 105.45, 1898
2026/09/14 15:56:02.212, 1, 18, 0, 0, 5, 8.55, 139
2026/09/14 15:56:03.244, 0, 48, 100, 5, 429, 112.90, 1898
2026/09/14 15:56:03.246, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:04.283, 0, 48, 100, 4, 429, 99.50, 1898
2026/09/14 15:56:04.289, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:56:05.322, 0, 48, 100, 5, 429, 142.63, 1898
2026/09/14 15:56:05.324, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:56:06.360, 0, 48, 100, 4, 429, 117.77, 1898
2026/09/14 15:56:06.363, 1, 17, 0, 0, 5, 8.54, 139
2026/09/14 15:56:07.395, 0, 48, 100, 4, 429, 89.85, 1898
2026/09/14 15:56:07.397, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:56:08.430, 0, 47, 100, 5, 429, 110.90, 1898
2026/09/14 15:56:08.433, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:09.466, 0, 47, 100, 4, 429, 99.48, 1898
2026/09/14 15:56:09.469, 1, 17, 0, 0, 5, 14.65, 139
2026/09/14 15:56:10.507, 0, 48, 100, 5, 429, 103.75, 1898
2026/09/14 15:56:10.511, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:56:11.547, 0, 50, 77, 36, 341, 114.51, 1860
2026/09/14 15:56:11.555, 1, 17, 0, 0, 5, 8.64, 139
2026/09/14 15:56:12.587, 0, 47, 100, 5, 409, 127.63, 1898
2026/09/14 15:56:12.590, 1, 17, 0, 0, 5, 9.23, 139
2026/09/14 15:56:13.623, 0, 48, 100, 5, 409, 86.60, 1898
2026/09/14 15:56:13.626, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:14.659, 0, 47, 100, 5, 409, 109.94, 1898
2026/09/14 15:56:14.662, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:15.695, 0, 47, 100, 5, 409, 103.27, 1898
2026/09/14 15:56:15.698, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:16.729, 0, 47, 100, 5, 409, 110.32, 1898
2026/09/14 15:56:16.732, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:56:17.764, 0, 47, 100, 5, 409, 118.58, 1898
2026/09/14 15:56:17.767, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:56:18.800, 0, 47, 100, 5, 409, 97.47, 1898
2026/09/14 15:56:18.803, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:19.835, 0, 47, 100, 5, 409, 140.38, 1898
2026/09/14 15:56:19.838, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:20.870, 0, 47, 100, 5, 409, 120.50, 1898
2026/09/14 15:56:20.873, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:56:21.906, 0, 47, 100, 6, 409, 111.51, 1898
2026/09/14 15:56:21.908, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:22.941, 0, 47, 100, 5, 409, 84.24, 1898
2026/09/14 15:56:22.944, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:56:23.975, 0, 47, 100, 5, 409, 105.51, 1898
2026/09/14 15:56:23.980, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:25.012, 0, 47, 100, 5, 409, 101.48, 1898
2026/09/14 15:56:25.015, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:26.061, 0, 47, 100, 5, 409, 117.57, 1898
2026/09/14 15:56:26.064, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:56:27.096, 0, 47, 99, 6, 409, 110.32, 1898
2026/09/14 15:56:27.099, 1, 18, 0, 0, 5, 8.79, 139
2026/09/14 15:56:28.134, 0, 47, 100, 5, 409, 83.03, 1898
2026/09/14 15:56:28.136, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:29.173, 0, 47, 100, 5, 409, 102.54, 1898
2026/09/14 15:56:29.176, 1, 17, 0, 0, 5, 8.78, 139
2026/09/14 15:56:30.208, 0, 47, 100, 5, 409, 132.41, 1898
2026/09/14 15:56:30.213, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:56:31.247, 0, 47, 100, 5, 409, 127.68, 1898
2026/09/14 15:56:31.249, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:56:32.281, 0, 47, 100, 6, 409, 120.42, 1898
2026/09/14 15:56:32.284, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:33.320, 0, 47, 100, 5, 409, 84.32, 1898
2026/09/14 15:56:33.322, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:34.365, 0, 47, 100, 5, 409, 102.15, 1898
2026/09/14 15:56:34.367, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:56:35.399, 0, 47, 100, 5, 409, 132.89, 1898
2026/09/14 15:56:35.404, 1, 17, 0, 0, 5, 8.78, 139
2026/09/14 15:56:36.437, 0, 47, 100, 5, 409, 127.63, 1898
2026/09/14 15:56:36.439, 1, 17, 0, 0, 5, 8.88, 139
2026/09/14 15:56:37.471, 0, 47, 100, 6, 409, 114.11, 1898
2026/09/14 15:56:37.477, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:56:38.512, 0, 48, 100, 5, 409, 83.75, 1898
2026/09/14 15:56:38.515, 1, 17, 0, 0, 5, 9.66, 139
2026/09/14 15:56:39.546, 0, 47, 100, 5, 409, 103.75, 1898
2026/09/14 15:56:39.553, 1, 18, 0, 0, 5, 8.69, 139
2026/09/14 15:56:40.586, 0, 47, 100, 5, 409, 117.07, 1898
2026/09/14 15:56:40.588, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:41.620, 0, 47, 100, 5, 409, 141.69, 1898
2026/09/14 15:56:41.623, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:56:42.658, 0, 47, 100, 5, 409, 132.70, 1898
2026/09/14 15:56:42.660, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:56:43.693, 0, 48, 100, 5, 409, 88.06, 1898
2026/09/14 15:56:43.696, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:56:44.731, 0, 47, 100, 5, 409, 107.67, 1898
2026/09/14 15:56:44.737, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:56:45.768, 0, 48, 100, 5, 409, 102.43, 1898
2026/09/14 15:56:45.773, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:56:46.808, 0, 47, 100, 5, 409, 137.01, 1898
2026/09/14 15:56:46.811, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:56:47.843, 0, 48, 100, 5, 409, 136.96, 1898
2026/09/14 15:56:47.848, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:48.880, 0, 48, 100, 5, 409, 88.39, 1898
2026/09/14 15:56:48.885, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:49.916, 0, 48, 100, 5, 409, 115.89, 1898
2026/09/14 15:56:49.919, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:56:50.955, 0, 48, 100, 5, 409, 105.78, 1898
2026/09/14 15:56:50.957, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:51.989, 0, 48, 100, 5, 409, 114.94, 1898
2026/09/14 15:56:51.995, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:53.027, 0, 48, 100, 5, 409, 124.82, 1898
2026/09/14 15:56:53.031, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:56:54.063, 0, 48, 100, 5, 409, 96.45, 1898
2026/09/14 15:56:54.066, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:55.100, 0, 48, 100, 5, 409, 127.57, 1898
2026/09/14 15:56:55.102, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:56:56.134, 0, 47, 100, 5, 409, 112.99, 1898
2026/09/14 15:56:56.138, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:56:57.171, 0, 47, 100, 5, 409, 102.90, 1898
2026/09/14 15:56:57.173, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:56:58.206, 0, 48, 100, 5, 409, 82.78, 1898
2026/09/14 15:56:58.209, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:56:59.242, 0, 48, 100, 5, 409, 104.24, 1898
2026/09/14 15:56:59.244, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:57:00.277, 0, 48, 100, 5, 409, 117.23, 1898
2026/09/14 15:57:00.280, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:01.312, 0, 47, 100, 5, 409, 141.35, 1898
2026/09/14 15:57:01.315, 1, 17, 0, 0, 5, 8.78, 139
2026/09/14 15:57:02.349, 0, 47, 100, 5, 409, 117.42, 1898
2026/09/14 15:57:02.355, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:57:03.388, 0, 48, 100, 5, 409, 85.54, 1898
2026/09/14 15:57:03.391, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:04.424, 0, 48, 100, 6, 409, 108.63, 1898
2026/09/14 15:57:04.426, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:57:05.462, 0, 48, 99, 5, 409, 102.45, 1898
2026/09/14 15:57:05.464, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:06.499, 0, 47, 100, 5, 409, 139.96, 1898
2026/09/14 15:57:06.504, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:07.536, 0, 48, 100, 5, 409, 138.07, 1898
2026/09/14 15:57:07.540, 1, 17, 0, 0, 5, 11.40, 139
2026/09/14 15:57:08.577, 0, 48, 100, 5, 409, 86.03, 1898
2026/09/14 15:57:08.580, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:57:09.613, 0, 48, 100, 6, 409, 109.70, 1898
2026/09/14 15:57:09.615, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:57:10.647, 0, 48, 100, 5, 409, 102.45, 1898
2026/09/14 15:57:10.653, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:57:11.686, 0, 48, 100, 5, 409, 127.66, 1898
2026/09/14 15:57:11.688, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:57:12.722, 0, 48, 100, 5, 409, 138.82, 1898
2026/09/14 15:57:12.726, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:13.761, 0, 48, 100, 5, 409, 90.06, 1898
2026/09/14 15:57:13.764, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:57:14.796, 0, 48, 100, 6, 409, 113.38, 1898
2026/09/14 15:57:14.802, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:15.838, 0, 48, 100, 5, 409, 101.72, 1898
2026/09/14 15:57:15.844, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:57:16.877, 0, 48, 100, 5, 409, 133.54, 1898
2026/09/14 15:57:16.880, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:57:17.913, 0, 48, 100, 5, 409, 140.54, 1898
2026/09/14 15:57:17.916, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:18.949, 0, 48, 100, 5, 409, 89.95, 1898
2026/09/14 15:57:18.952, 1, 17, 0, 0, 5, 8.45, 139
2026/09/14 15:57:19.996, 0, 48, 100, 6, 409, 105.97, 1898
2026/09/14 15:57:19.999, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:57:21.031, 0, 48, 100, 5, 409, 101.96, 1898
2026/09/14 15:57:21.035, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:22.067, 0, 48, 100, 5, 409, 133.40, 1898
2026/09/14 15:57:22.070, 1, 17, 0, 0, 5, 8.88, 139
2026/09/14 15:57:23.103, 0, 48, 100, 5, 409, 137.54, 1898
2026/09/14 15:57:23.106, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:57:24.139, 0, 48, 100, 5, 409, 90.67, 1898
2026/09/14 15:57:24.142, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:57:25.177, 0, 48, 100, 5, 409, 110.90, 1898
2026/09/14 15:57:25.184, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:57:26.217, 0, 48, 100, 5, 409, 104.00, 1898
2026/09/14 15:57:26.219, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:27.253, 0, 48, 100, 5, 409, 122.00, 1898
2026/09/14 15:57:27.257, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:57:28.290, 0, 48, 99, 5, 409, 125.63, 1898
2026/09/14 15:57:28.292, 1, 17, 0, 0, 5, 8.78, 139
2026/09/14 15:57:29.325, 0, 48, 100, 5, 409, 94.93, 1898
2026/09/14 15:57:29.329, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:30.374, 0, 48, 100, 5, 409, 107.18, 1898
2026/09/14 15:57:30.378, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:31.412, 0, 48, 100, 5, 409, 113.86, 1898
2026/09/14 15:57:31.418, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:57:32.454, 0, 48, 100, 5, 409, 124.22, 1898
2026/09/14 15:57:32.460, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:57:33.493, 0, 48, 100, 5, 409, 115.34, 1898
2026/09/14 15:57:33.496, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:34.530, 0, 48, 100, 5, 409, 84.10, 1898
2026/09/14 15:57:34.533, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:57:35.565, 0, 48, 100, 5, 409, 106.46, 1898
2026/09/14 15:57:35.568, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:57:36.601, 0, 48, 100, 5, 409, 102.54, 1898
2026/09/14 15:57:36.604, 1, 17, 0, 0, 5, 9.66, 139
2026/09/14 15:57:37.637, 0, 48, 100, 5, 409, 131.19, 1898
2026/09/14 15:57:37.639, 1, 18, 0, 0, 5, 8.89, 139
2026/09/14 15:57:38.673, 0, 48, 100, 5, 409, 139.26, 1898
2026/09/14 15:57:38.676, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:39.708, 0, 48, 100, 5, 409, 91.36, 1898
2026/09/14 15:57:39.710, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:57:40.745, 0, 48, 100, 5, 409, 118.77, 1898
2026/09/14 15:57:40.747, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:41.779, 0, 48, 100, 5, 409, 107.42, 1898
2026/09/14 15:57:41.783, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:57:42.815, 0, 48, 100, 5, 409, 96.11, 1898
2026/09/14 15:57:42.818, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:57:43.852, 0, 48, 100, 5, 409, 101.66, 1898
2026/09/14 15:57:43.855, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:44.888, 0, 48, 100, 5, 409, 104.35, 1898
2026/09/14 15:57:44.891, 1, 17, 0, 0, 5, 8.89, 139
